START,Symbol,,Name,,LastSale,END,
{ s: ,DDD,| n: ,3D Systems Corporation,| v: ,8.71,},
{ s: ,MYND,| n: ,MYnd Analytics Inc.,| v: ,1.17,},
{ s: ,MYNDW,| n: ,MYnd Analytics Inc.,| v: ,0.0709,},
{ s: ,MYOK,| n: ,MyoKardia Inc.,| v: ,46.97,},
{ s: ,MYOS,| n: ,MYOS RENS Technology Inc.,| v: ,1.23,},
{ s: ,MYRG,| n: ,MYR Group Inc.,| v: ,33.54,},
{ s: ,MYGN,| n: ,Myriad Genetics Inc.,| v: ,28.04,},
{ s: ,NBRV,| n: ,Nabriva Therapeutics plc,| v: ,2.67,},
{ s: ,NAKD,| n: ,Naked Brand Group Limited,| v: ,0.255,},
{ s: ,NNDM,| n: ,Nano Dimension Ltd.,| v: ,0.683,},
{ s: ,NANO,| n: ,Nanometrics Incorporated,| v: ,33.32,},
{ s: ,NSTG,| n: ,NanoString Technologies Inc.,| v: ,28.99,},
{ s: ,NAOV,| n: ,NanoVibronix Inc.,| v: ,3.2,},
{ s: ,NH,| n: ,NantHealth Inc.,| v: ,0.6641,},
{ s: ,NK,| n: ,NantKwest Inc.,| v: ,1.14,},
{ s: ,NSSC,| n: ,NAPCO Security Technologies Inc.,| v: ,27.7,},
{ s: ,NDAQ,| n: ,Nasdaq Inc.,| v: ,92.51,},
{ s: ,NTRA,| n: ,Natera Inc.,| v: ,21.7,},
{ s: ,NATH,| n: ,Nathan&#39;s Famous Inc.,| v: ,68.7,},
{ s: ,NKSH,| n: ,National Bankshares Inc.,| v: ,41.8,},
{ s: ,FIZZ,| n: ,National Beverage Corp.,| v: ,55.89,},
{ s: ,NCMI,| n: ,National CineMedia Inc.,| v: ,7.77,},
{ s: ,NESR,| n: ,National Energy Services Reunited Corp.,| v: ,9.55,},
{ s: ,NESRW,| n: ,National Energy Services Reunited Corp.,| v: ,0.9299,},
{ s: ,NGHC,| n: ,National General Holdings Corp,| v: ,24.6,},
{ s: ,NGHCN,| n: ,National General Holdings Corp,| v: ,23.68,},
{ s: ,NGHCO,| n: ,National General Holdings Corp,| v: ,23.85,},
{ s: ,NGHCP,| n: ,National General Holdings Corp,| v: ,24.5,},
{ s: ,NGHCZ,| n: ,National General Holdings Corp,| v: ,25.5293,},
{ s: ,NHLD,| n: ,National Holdings Corporation,| v: ,3.2904,},
{ s: ,NHLDW,| n: ,National Holdings Corporation,| v: ,0.3,},
{ s: ,NATI,| n: ,National Instruments Corporation,| v: ,42.34,},
{ s: ,NRC,| n: ,National Research Corporation,| v: ,45.13,},
{ s: ,NSEC,| n: ,National Security Group Inc.,| v: ,11.6,},
{ s: ,EYE,| n: ,National Vision Holdings Inc.,| v: ,27.46,},
{ s: ,NWLI,| n: ,National Western Life Group Inc.,| v: ,274.55,},
{ s: ,NAII,| n: ,Natural Alternatives International Inc.,| v: ,12.47,},
{ s: ,NHTC,| n: ,Natural Health Trends Corp.,| v: ,10.92,},
{ s: ,NATR,| n: ,Nature&#39;s Sunshine Products Inc.,| v: ,9.75,},
{ s: ,BABY,| n: ,Natus Medical Incorporated,| v: ,26.36,},
{ s: ,JSM,| n: ,Navient Corporation,| v: ,21.8,},
{ s: ,NAVI,| n: ,Navient Corporation,| v: ,13.82,},
{ s: ,NMCI,| n: ,Navios Maritime Containers L.P.,| v: ,2.3,},
{ s: ,NBCP,| n: ,NB Capital Acquisition Corp.,| v: ,n/a,},
{ s: ,NBTB,| n: ,NBT Bancorp Inc.,| v: ,38.4,},
{ s: ,NCSM,| n: ,NCS Multistage Holdings Inc.,| v: ,3.28,},
{ s: ,NEBU,| n: ,Nebula Acquisition Corporation,| v: ,10.03,},
{ s: ,NEBUU,| n: ,Nebula Acquisition Corporation,| v: ,10.3,},
{ s: ,NEBUW,| n: ,Nebula Acquisition Corporation,| v: ,0.8,},
{ s: ,NKTR,| n: ,Nektar Therapeutics,| v: ,34.79,},
{ s: ,NMRD,| n: ,Nemaura Medical Inc.,| v: ,0.9,},
{ s: ,NEOG,| n: ,Neogen Corporation,| v: ,61.95,},
{ s: ,NEO,| n: ,NeoGenomics Inc.,| v: ,22.89,},
{ s: ,NTGN,| n: ,Neon Therapeutics Inc.,| v: ,5.76,},
{ s: ,NEON,| n: ,Neonode Inc.,| v: ,3.431,},
{ s: ,NEOS,| n: ,Neos Therapeutics Inc.,| v: ,2.07,},
{ s: ,NVCN,| n: ,Neovasc Inc.,| v: ,0.5145,},
{ s: ,NEPT,| n: ,Neptune Wellness Solutions Inc.,| v: ,3.91,},
{ s: ,UEPS,| n: ,Net 1 UEPS Technologies Inc.,| v: ,3.57,},
{ s: ,NETE,| n: ,Net Element Inc.,| v: ,5.13,},
{ s: ,NTAP,| n: ,NetApp Inc.,| v: ,68.76,},
{ s: ,NTES,| n: ,NetEase Inc.,| v: ,264.47,},
{ s: ,NFLX,| n: ,Netflix Inc.,| v: ,361.04,},
{ s: ,NTGR,| n: ,NETGEAR Inc.,| v: ,28.79,},
{ s: ,NTCT,| n: ,NetScout Systems Inc.,| v: ,27.31,},
{ s: ,NTWK,| n: ,NetSol Technologies Inc.,| v: ,7.18,},
{ s: ,CUR,| n: ,Neuralstem Inc.,| v: ,0.412,},
{ s: ,NBIX,| n: ,Neurocrine Biosciences Inc.,| v: ,78.8,},
{ s: ,NURO,| n: ,NeuroMetrix Inc.,| v: ,0.67,},
{ s: ,NUROW,| n: ,NeuroMetrix Inc.,| v: ,0.04,},
{ s: ,STIM,| n: ,Neuronetics Inc.,| v: ,14.27,},
{ s: ,NTRP,| n: ,Neurotrope Inc.,| v: ,6.97,},
{ s: ,NBEV,| n: ,New Age Beverages Corporation,| v: ,5.28,},
{ s: ,NFE,| n: ,New Fortress Energy LLC,| v: ,11.87,},
{ s: ,NYMT,| n: ,New York Mortgage Trust Inc.,| v: ,6.07,},
{ s: ,NYMTN,| n: ,New York Mortgage Trust Inc.,| v: ,24.12,},
{ s: ,NYMTO,| n: ,New York Mortgage Trust Inc.,| v: ,24.8051,},
{ s: ,NYMTP,| n: ,New York Mortgage Trust Inc.,| v: ,24.4499,},
{ s: ,NEWA,| n: ,Newater Technology Inc.,| v: ,7.56,},
{ s: ,NWL,| n: ,Newell Brands Inc.,| v: ,15.32,},
{ s: ,NLNK,| n: ,NewLink Genetics Corporation,| v: ,1.69,},
{ s: ,NMRK,| n: ,Newmark Group Inc.,| v: ,7.76,},
{ s: ,NWS,| n: ,News Corporation,| v: ,12.03,},
{ s: ,NWSA,| n: ,News Corporation,| v: ,11.9,},
{ s: ,NEWT,| n: ,Newtek Business Services Corp.,| v: ,22.39,},
{ s: ,NEWTI,| n: ,Newtek Business Services Corp.,| v: ,25.702,},
{ s: ,NEWTZ,| n: ,Newtek Business Services Corp.,| v: ,26.4827,},
{ s: ,NXMD,| n: ,Nexeon Medsystems Inc.,| v: ,n/a,},
{ s: ,NXST,| n: ,Nexstar Media Group Inc.,| v: ,111.65,},
{ s: ,NXTC,| n: ,NextCure Inc.,| v: ,19.5,},
{ s: ,NEXT,| n: ,NextDecade Corporation,| v: ,5.44,},
{ s: ,NXGN,| n: ,NextGen Healthcare Inc.,| v: ,19.53,},
{ s: ,BIMI,| n: ,NF Energy Saving Corporation,| v: ,3.1956,},
{ s: ,NGM,| n: ,NGM Biopharmaceuticals Inc.,| v: ,14,},
{ s: ,NODK,| n: ,NI Holdings Inc.,| v: ,17.16,},
{ s: ,EGOV,| n: ,NIC Inc.,| v: ,16.84,},
{ s: ,NICE,| n: ,NICE Ltd,| v: ,134.21,},
{ s: ,NICK,| n: ,Nicholas Financial Inc.,| v: ,9,},
{ s: ,NCBS,| n: ,Nicolet Bankshares Inc.,| v: ,60.11,},
{ s: ,NITE,| n: ,Nightstar Therapeutics plc,| v: ,25.42,},
{ s: ,NIHD,| n: ,NII Holdings Inc.,| v: ,2,},
{ s: ,NIU,| n: ,Niu Technologies,| v: ,8.56,},
{ s: ,LASR,| n: ,nLIGHT Inc.,| v: ,25.03,},
{ s: ,NMIH,| n: ,NMI Holdings Inc,| v: ,27.44,},
{ s: ,NNBR,| n: ,NN Inc.,| v: ,9.09,},
{ s: ,NDLS,| n: ,Noodles & Company,| v: ,8.54,},
{ s: ,NDSN,| n: ,Nordson Corporation,| v: ,142.96,},
{ s: ,NSYS,| n: ,Nortech Systems Incorporated,| v: ,3.98,},
{ s: ,NBN,| n: ,Northeast Bancorp,| v: ,21.56,},
{ s: ,NTIC,| n: ,Northern Technologies International Corporation,| v: ,25.575,},
{ s: ,NTRS,| n: ,Northern Trust Corporation,| v: ,97.56,},
{ s: ,NTRSP,| n: ,Northern Trust Corporation,| v: ,25.53,},
{ s: ,NFBK,| n: ,Northfield Bancorp Inc.,| v: ,15.29,},
{ s: ,NRIM,| n: ,Northrim BanCorp Inc,| v: ,36.7,},
{ s: ,NWBI,| n: ,Northwest Bancshares Inc.,| v: ,17.38,},
{ s: ,NWPX,| n: ,Northwest Pipe Company,| v: ,25.8,},
{ s: ,NCLH,| n: ,Norwegian Cruise Line Holdings Ltd.,| v: ,57.9,},
{ s: ,NWFL,| n: ,Norwood Financial Corp.,| v: ,33.99,},
{ s: ,NVFY,| n: ,Nova Lifestyle Inc,| v: ,0.7,},
{ s: ,NVMI,| n: ,Nova Measuring Instruments Ltd.,| v: ,27.18,},
{ s: ,NOVN,| n: ,Novan Inc.,| v: ,1.2616,},
{ s: ,NOVT,| n: ,Novanta Inc.,| v: ,82.74,},
{ s: ,NVAX,| n: ,Novavax Inc.,| v: ,6.57,},
{ s: ,NVLN,| n: ,Novelion Therapeutics Inc. ,| v: ,1.21,},
{ s: ,NVCR,| n: ,NovoCure Limited,| v: ,49.3,},
{ s: ,NVUS,| n: ,Novus Therapeutics Inc.,| v: ,2.35,},
{ s: ,NUAN,| n: ,Nuance Communications Inc.,| v: ,18.05,},
{ s: ,NCNA,| n: ,NuCana plc,| v: ,14.42,},
{ s: ,NTNX,| n: ,Nutanix Inc.,| v: ,37.04,},
{ s: ,NUVA,| n: ,NuVasive Inc.,| v: ,61.88,},
{ s: ,NVTR,| n: ,Nuvectra Corporation,| v: ,5.6,},
{ s: ,QQQX,| n: ,Nuveen NASDAQ 100 Dynamic Overwrite Fund,| v: ,22.64,},
{ s: ,NVEE,| n: ,NV5 Global Inc.,| v: ,76.46,},
{ s: ,NVEC,| n: ,NVE Corporation,| v: ,79.76,},
{ s: ,NVDA,| n: ,NVIDIA Corporation,| v: ,168.82,},
{ s: ,NXPI,| n: ,NXP Semiconductors N.V.,| v: ,100.17,},
{ s: ,NXTD,| n: ,NXT-ID Inc.,| v: ,0.8323,},
{ s: ,NXTDW,| n: ,NXT-ID Inc.,| v: ,0.04,},
{ s: ,NYMX,| n: ,Nymox Pharmaceutical Corporation,| v: ,1.71,},
{ s: ,OIIM,| n: ,O2Micro International Limited,| v: ,1.39,},
{ s: ,OVLY,| n: ,Oak Valley Bancorp (CA),| v: ,19.36,},
{ s: ,OCSL,| n: ,Oaktree Specialty Lending Corporation,| v: ,5.5,},
{ s: ,OCSLL,| n: ,Oaktree Specialty Lending Corporation,| v: ,25.01,},
{ s: ,OCSI,| n: ,Oaktree Strategic Income Corporation,| v: ,8.49,},
{ s: ,OASM,| n: ,Oasmia Pharmaceutical AB,| v: ,2.0105,},
{ s: ,OBLN,| n: ,Obalon Therapeutics Inc.,| v: ,0.49,},
{ s: ,OBSV,| n: ,ObsEva SA,| v: ,12.5,},
{ s: ,OBCI,| n: ,Ocean Bio-Chem Inc.,| v: ,2.9654,},
{ s: ,OPTT,| n: ,Ocean Power Technologies Inc.,| v: ,2.22,},
{ s: ,OCFC,| n: ,OceanFirst Financial Corp.,| v: ,25.22,},
{ s: ,OFED,| n: ,Oconee Federal Financial Corp.,| v: ,24.75,},
{ s: ,OCUL,| n: ,Ocular Therapeutix Inc.,| v: ,3.68,},
{ s: ,ODT,| n: ,Odonate Therapeutics Inc.,| v: ,21.83,},
{ s: ,OMEX,| n: ,Odyssey Marine Exploration Inc.,| v: ,5,},
{ s: ,ODP,| n: ,Office Depot Inc.,| v: ,2.16,},
{ s: ,OPI,| n: ,Office Properties Income Trust,| v: ,26.64,},
{ s: ,OPINI,| n: ,Office Properties Income Trust,| v: ,25,},
{ s: ,OFS,| n: ,OFS Capital Corporation,| v: ,12.33,},
{ s: ,OFSSL,| n: ,OFS Capital Corporation,| v: ,25.29,},
{ s: ,OFSSZ,| n: ,OFS Capital Corporation,| v: ,25.35,},
{ s: ,OCCI,| n: ,OFS Credit Company Inc.,| v: ,18.165,},
{ s: ,OCCIP,| n: ,OFS Credit Company Inc.,| v: ,25.2,},
{ s: ,OHAI,| n: ,OHA Investment Corporation,| v: ,1.13,},
{ s: ,OVBC,| n: ,Ohio Valley Banc Corp.,| v: ,36.87,},
{ s: ,OHRP,| n: ,Ohr Pharmaceutical Inc.,| v: ,2.57,},
{ s: ,OKTA,| n: ,Okta Inc.,| v: ,105.59,},
{ s: ,ODFL,| n: ,Old Dominion Freight Line Inc.,| v: ,146.38,},
{ s: ,OLBK,| n: ,Old Line Bancshares Inc.,| v: ,25.92,},
{ s: ,ONB,| n: ,Old National Bancorp,| v: ,16.98,},
{ s: ,OPOF,| n: ,Old Point Financial Corporation,| v: ,21.35,},
{ s: ,OSBC,| n: ,Old Second Bancorp Inc.,| v: ,13.28,},
{ s: ,OSBCP,| n: ,Old Second Bancorp Inc.,| v: ,10.7183,},
{ s: ,OLLI,| n: ,Ollie&#39;s Bargain Outlet Holdings Inc.,| v: ,100.71,},
{ s: ,ZEUS,| n: ,Olympic Steel Inc.,| v: ,15.73,},
{ s: ,OFLX,| n: ,Omega Flex Inc.,| v: ,86,},
{ s: ,OMER,| n: ,Omeros Corporation,| v: ,19.32,},
{ s: ,OMCL,| n: ,Omnicell Inc.,| v: ,82.41,},
{ s: ,ON,| n: ,ON Semiconductor Corporation,| v: ,20.98,},
{ s: ,OTIV,| n: ,On Track Innovations Ltd,| v: ,0.5048,},
{ s: ,ONCY,| n: ,Oncolytics Biotech Inc.,| v: ,1.7901,},
{ s: ,ONTX,| n: ,Onconova Therapeutics Inc.,| v: ,4.145,},
{ s: ,ONTXW,| n: ,Onconova Therapeutics Inc.,| v: ,0.189,},
{ s: ,ONCS,| n: ,OncoSec Medical Incorporated,| v: ,0.5443,},
{ s: ,OSS,| n: ,One Stop Systems Inc.,| v: ,2.18,},
{ s: ,OSPN,| n: ,OneSpan Inc.,| v: ,15,},
{ s: ,OSW,| n: ,OneSpaWorld Holdings Limited,| v: ,13.73,},
{ s: ,OPBK,| n: ,OP Bancorp,| v: ,9.93,},
{ s: ,OTEX,| n: ,Open Text Corporation,| v: ,40.35,},
{ s: ,OPRA,| n: ,Opera Limited,| v: ,9.54,},
{ s: ,OPES,| n: ,Opes Acquisition Corp.,| v: ,10.22,},
{ s: ,OPESU,| n: ,Opes Acquisition Corp.,| v: ,10.35,},
{ s: ,OPESW,| n: ,Opes Acquisition Corp.,| v: ,0.22,},
{ s: ,OPGN,| n: ,OpGen Inc.,| v: ,0.5,},
{ s: ,OPGNW,| n: ,OpGen Inc.,| v: ,0.26,},
{ s: ,OPNT,| n: ,Opiant Pharmaceuticals Inc.,| v: ,11.76,},
{ s: ,OPK,| n: ,Opko Health Inc.,| v: ,2.12,},
{ s: ,OBAS,| n: ,Optibase Ltd.,| v: ,9.8,},
{ s: ,OCC,| n: ,Optical Cable Corporation,| v: ,4.6696,},
{ s: ,OPRX,| n: ,OptimizeRx Corporation,| v: ,13.57,},
{ s: ,OPHC,| n: ,OptimumBank Holdings Inc.,| v: ,3.68,},
{ s: ,OPTN,| n: ,OptiNose Inc.,| v: ,9.58,},
{ s: ,OPB,| n: ,Opus Bank,| v: ,21.49,},
{ s: ,ORMP,| n: ,Oramed Pharmaceuticals Inc.,| v: ,3.37,},
{ s: ,OSUR,| n: ,OraSure Technologies Inc.,| v: ,9.15,},
{ s: ,ORBC,| n: ,ORBCOMM Inc.,| v: ,7.42,},
{ s: ,ORTX,| n: ,Orchard Therapeutics plc,| v: ,19.54,},
{ s: ,ORLY,| n: ,O&#39;Reilly Automotive Inc.,| v: ,364.79,},
{ s: ,ORGO,| n: ,Organogenesis Holdings Inc. ,| v: ,7.01,},
{ s: ,ONVO,| n: ,Organovo Holdings Inc.,| v: ,1.01,},
{ s: ,ORGS,| n: ,Orgenesis Inc.,| v: ,4.45,},
{ s: ,SEED,| n: ,Origin Agritech Limited,| v: ,6.3,},
{ s: ,OBNK,| n: ,Origin Bancorp Inc.,| v: ,34.19,},
{ s: ,OESX,| n: ,Orion Energy Systems Inc.,| v: ,1.64,},
{ s: ,ORIT,| n: ,Oritani Financial Corp.,| v: ,17.08,},
{ s: ,ORRF,| n: ,Orrstown Financial Services Inc,| v: ,20.98,},
{ s: ,OFIX,| n: ,Orthofix Medical Inc. ,| v: ,56.48,},
{ s: ,KIDS,| n: ,OrthoPediatrics Corp.,| v: ,42.81,},
{ s: ,OSIS,| n: ,OSI Systems Inc.,| v: ,104.26,},
{ s: ,OSMT,| n: ,Osmotica Pharmaceuticals plc,| v: ,3,},
{ s: ,OSN,| n: ,Ossen Innovation Co. Ltd.,| v: ,1.95,},
{ s: ,OTEL,| n: ,Otelco Inc.,| v: ,16.2399,},
{ s: ,OTG,| n: ,OTG EXP Inc.,| v: ,n/a,},
{ s: ,OTIC,| n: ,Otonomy Inc.,| v: ,2.97,},
{ s: ,OTTW,| n: ,Ottawa Bancorp Inc.,| v: ,13.7383,},
{ s: ,OTTR,| n: ,Otter Tail Corporation,| v: ,50.64,},
{ s: ,OTLK,| n: ,Outlook Therapeutics Inc.,| v: ,1.2,},
{ s: ,OTLKW,| n: ,Outlook Therapeutics Inc.,| v: ,0.104,},
{ s: ,OSTK,| n: ,Overstock.com Inc.,| v: ,13.77,},
{ s: ,OVID,| n: ,Ovid Therapeutics Inc.,| v: ,1.71,},
{ s: ,OXBR,| n: ,Oxbridge Re Holdings Limited,| v: ,1.16,},
{ s: ,OXBRW,| n: ,Oxbridge Re Holdings Limited,| v: ,0.04,},
{ s: ,OXFD,| n: ,Oxford Immunotec Global PLC,| v: ,16.31,},
{ s: ,OXLC,| n: ,Oxford Lane Capital Corp.,| v: ,10.65,},
{ s: ,OXLCM,| n: ,Oxford Lane Capital Corp.,| v: ,25.5556,},
{ s: ,OXLCO,| n: ,Oxford Lane Capital Corp.,| v: ,25.57,},
{ s: ,OXSQ,| n: ,Oxford Square Capital Corp.,| v: ,6.41,},
{ s: ,OXSQL,| n: ,Oxford Square Capital Corp.,| v: ,25.4879,},
{ s: ,OXSQZ,| n: ,Oxford Square Capital Corp.,| v: ,25.43,},
{ s: ,PFIN,| n: ,P & F Industries Inc.,| v: ,8.35,},
{ s: ,PTSI,| n: ,P.A.M. Transportation Services Inc.,| v: ,46.45,},
{ s: ,PCAR,| n: ,PACCAR Inc.,| v: ,69.51,},
{ s: ,HERD,| n: ,Pacer Cash Cows Fund of Funds ETF,| v: ,24.74,},
{ s: ,ECOW,| n: ,Pacer Emerging Markets Cash Cows 100 ETF,| v: ,24.36,},
{ s: ,VETS,| n: ,Pacer Military Times Best Employers ETF,| v: ,27.9,},
{ s: ,PACB,| n: ,Pacific Biosciences of California Inc.,| v: ,7.41,},
{ s: ,PCB,| n: ,Pacific City Financial Corporation,| v: ,17.41,},
{ s: ,PEIX,| n: ,Pacific Ethanol Inc.,| v: ,1.24,},
{ s: ,PMBC,| n: ,Pacific Mercantile Bancorp,| v: ,7.93,},
{ s: ,PPBI,| n: ,Pacific Premier Bancorp Inc,| v: ,31.01,},
{ s: ,PCRX,| n: ,Pacira BioSciences Inc.,| v: ,47.97,},
{ s: ,PACW,| n: ,PacWest Bancorp,| v: ,39.32,},
{ s: ,PLMR,| n: ,Palomar Holdings Inc.,| v: ,19.11,},
{ s: ,PAAS,| n: ,Pan American Silver Corp.,| v: ,11.44,},
{ s: ,PANL,| n: ,Pangaea Logistics Solutions Ltd.,| v: ,3.42,},
{ s: ,PZZA,| n: ,Papa John&#39;s International Inc.,| v: ,52.47,},
{ s: ,FRSH,| n: ,Papa Murphy&#39;s Holdings Inc.,| v: ,6.44,},
{ s: ,PRTK,| n: ,Paratek Pharmaceuticals Inc. ,| v: ,5.31,},
{ s: ,TEUM,| n: ,Pareteum Corporation,| v: ,4.36,},
{ s: ,PNRL,| n: ,Paringa Resources Limited,| v: ,5.3201,},
{ s: ,PCYG,| n: ,Park City Group Inc.,| v: ,7,},
{ s: ,PKBK,| n: ,Parke Bancorp Inc.,| v: ,21.9,},
{ s: ,PKOH,| n: ,Park-Ohio Holdings Corp.,| v: ,34.31,},
{ s: ,PTNR,| n: ,Partner Communications Company Ltd.,| v: ,4.73,},
{ s: ,PBHC,| n: ,Pathfinder Bancorp Inc.,| v: ,13.75,},
{ s: ,PATK,| n: ,Patrick Industries Inc.,| v: ,46.01,},
{ s: ,PNBK,| n: ,Patriot National Bancorp Inc.,| v: ,15.56,},
{ s: ,PATI,| n: ,Patriot Transportation Holding Inc.,| v: ,19.25,},
{ s: ,PEGI,| n: ,Pattern Energy Group Inc.,| v: ,20.92,},
{ s: ,PDCO,| n: ,Patterson Companies Inc.,| v: ,22.81,},
{ s: ,PTEN,| n: ,Patterson-UTI Energy Inc.,| v: ,12.47,},
{ s: ,PAVM,| n: ,PAVmed Inc.,| v: ,1.2401,},
{ s: ,PAVMW,| n: ,PAVmed Inc.,| v: ,0.2793,},
{ s: ,PAVMZ,| n: ,PAVmed Inc.,| v: ,0.35,},
{ s: ,PAYX,| n: ,Paychex Inc.,| v: ,85.08,},
{ s: ,PCTY,| n: ,Paylocity Holding Corporation,| v: ,97.46,},
{ s: ,PYDS,| n: ,Payment Data Systems Inc.,| v: ,2.53,},
{ s: ,PYPL,| n: ,PayPal Holdings Inc.,| v: ,110.41,},
{ s: ,PAYS,| n: ,Paysign Inc.,| v: ,7.9,},
{ s: ,PBBI,| n: ,PB Bancorp Inc.,| v: ,11.1,},
{ s: ,CNXN,| n: ,PC Connection Inc.,| v: ,35.99,},
{ s: ,PCMI,| n: ,PCM Inc.,| v: ,29.01,},
{ s: ,PCSB,| n: ,PCSB Financial Corporation,| v: ,19.17,},
{ s: ,PCTI,| n: ,PC-Tel Inc.,| v: ,5.19,},
{ s: ,PDCE,| n: ,PDC Energy Inc.,| v: ,37.59,},
{ s: ,PDFS,| n: ,PDF Solutions Inc.,| v: ,12.8,},
{ s: ,PDLI,| n: ,PDL BioPharma Inc.,| v: ,3.26,},
{ s: ,PDLB,| n: ,PDL Community Bancorp,| v: ,14.6,},
{ s: ,PDSB,| n: ,PDS Biotechnology Corporation,| v: ,6.33,},
{ s: ,PDVW,| n: ,pdvWireless Inc.,| v: ,39.95,},
{ s: ,SKIS,| n: ,Peak Resorts Inc.,| v: ,4.5,},
{ s: ,PGC,| n: ,Peapack-Gladstone Financial Corporation,| v: ,28.11,},
{ s: ,PEER,| n: ,PeerStream Inc.,| v: ,2.99,},
{ s: ,PEGA,| n: ,Pegasystems Inc.,| v: ,70.65,},
{ s: ,PENN,| n: ,Penn National Gaming Inc.,| v: ,20.33,},
{ s: ,PVAC,| n: ,Penn Virginia Corporation,| v: ,40.99,},
{ s: ,PFLT,| n: ,PennantPark Floating Rate Capital Ltd.,| v: ,12.17,},
{ s: ,PNNT,| n: ,PennantPark Investment Corporation,| v: ,6.7,},
{ s: ,PWOD,| n: ,Penns Woods Bancorp Inc.,| v: ,43.48,},
{ s: ,WRLS,| n: ,Pensare Acquisition Corp.,| v: ,10.3351,},
{ s: ,WRLSR,| n: ,Pensare Acquisition Corp.,| v: ,0.3,},
{ s: ,WRLSU,| n: ,Pensare Acquisition Corp.,| v: ,10.85,},
{ s: ,WRLSW,| n: ,Pensare Acquisition Corp.,| v: ,0.3079,},
{ s: ,PEBO,| n: ,Peoples Bancorp Inc.,| v: ,32.68,},
{ s: ,PEBK,| n: ,Peoples Bancorp of North Carolina Inc.,| v: ,28.2,},
{ s: ,PFIS,| n: ,Peoples Financial Services Corp. ,| v: ,43.5,},
{ s: ,PBCT,| n: ,People&#39;s United Financial Inc.,| v: ,17.16,},
{ s: ,PBCTP,| n: ,People&#39;s United Financial Inc.,| v: ,26.12,},
{ s: ,PUB,| n: ,People&#39;s Utah Bancorp,| v: ,29.27,},
{ s: ,KPFS,| n: ,Pepper Food Service Co. Ltd.,| v: ,4.24,},
{ s: ,PEP,| n: ,Pepsico Inc.,| v: ,128.01,},
{ s: ,PRCP,| n: ,Perceptron Inc.,| v: ,5.34,},
{ s: ,PRFT,| n: ,Perficient Inc.,| v: ,30.84,},
{ s: ,DCIX,| n: ,Performance Shipping Inc.,| v: ,1.14,},
{ s: ,PFMT,| n: ,Performant Financial Corporation,| v: ,1.74,},
{ s: ,PERI,| n: ,Perion Network Ltd,| v: ,2.97,},
{ s: ,PESI,| n: ,Perma-Fix Environmental Services Inc.,| v: ,4.1,},
{ s: ,PPIH,| n: ,Perma-Pipe International Holdings Inc.,| v: ,8.96,},
{ s: ,PETQ,| n: ,PetIQ Inc.,| v: ,30,},
{ s: ,PETS,| n: ,PetMed Express Inc.,| v: ,19.59,},
{ s: ,PFSW,| n: ,PFSweb Inc.,| v: ,4.16,},
{ s: ,PGTI,| n: ,PGT Innovations Inc.,| v: ,15.59,},
{ s: ,PHAS,| n: ,PhaseBio Pharmaceuticals Inc.,| v: ,13.38,},
{ s: ,PAHC,| n: ,Phibro Animal Health Corporation,| v: ,29.87,},
{ s: ,PHIO,| n: ,Phio Pharmaceuticals Corp.,| v: ,0.4596,},
{ s: ,PHIOW,| n: ,Phio Pharmaceuticals Corp.,| v: ,0.03,},
{ s: ,PLAB,| n: ,Photronics Inc.,| v: ,9.35,},
{ s: ,PHUN,| n: ,Phunware Inc.,| v: ,7.48,},
{ s: ,PHUNW,| n: ,Phunware Inc.,| v: ,0.977,},
{ s: ,PICO,| n: ,PICO Holdings Inc.,| v: ,11.4,},
{ s: ,PLL,| n: ,Piedmont Lithium Limited,| v: ,12.1512,},
{ s: ,PIRS,| n: ,Pieris Pharmaceuticals Inc.,| v: ,3.31,},
{ s: ,PPC,| n: ,Pilgrim&#39;s Pride Corporation,| v: ,28.32,},
{ s: ,PDD,| n: ,Pinduoduo Inc.,| v: ,22.4,},
{ s: ,PME,| n: ,Pingtan Marine Enterprise Ltd.,| v: ,2.13,},
{ s: ,PNFP,| n: ,Pinnacle Financial Partners Inc.,| v: ,57.63,},
{ s: ,PT,| n: ,Pintec Technology Holdings Limited,| v: ,8.04,},
{ s: ,PPSI,| n: ,Pioneer Power Solutions Inc.,| v: ,5.2,},
{ s: ,PXLW,| n: ,Pixelworks Inc.,| v: ,3.36,},
{ s: ,PLYA,| n: ,Playa Hotels & Resorts N.V.,| v: ,8.48,},
{ s: ,PLXS,| n: ,Plexus Corp.,| v: ,58.55,},
{ s: ,PLUG,| n: ,Plug Power Inc.,| v: ,2.35,},
{ s: ,PLBC,| n: ,Plumas Bancorp,| v: ,25.15,},
{ s: ,PS,| n: ,Pluralsight Inc.,| v: ,32.74,},
{ s: ,PSTI,| n: ,Pluristem Therapeutics Inc.,| v: ,0.649,},
{ s: ,PLXP,| n: ,PLx Pharma Inc.,| v: ,5.65,},
{ s: ,PNTR,| n: ,Pointer Telocation Ltd.,| v: ,15.1,},
{ s: ,PCOM,| n: ,Points International Ltd.,| v: ,11.65,},
{ s: ,POLA,| n: ,Polar Power Inc.,| v: ,4.1699,},
{ s: ,PTE,| n: ,PolarityTE Inc.,| v: ,7.86,},
{ s: ,POLY,| n: ,PolyPid Ltd.,| v: ,n/a,},
{ s: ,POOL,| n: ,Pool Corporation,| v: ,184.17,},
{ s: ,POPE,| n: ,Pope Resources,| v: ,66.125,},
